mfcc_mean_1,mfcc_var_1,mfcc_mean_2,mfcc_var_2,mfcc_mean_3,mfcc_var_3,mfcc_mean_4,mfcc_var_4,mfcc_mean_5,mfcc_var_5,mfcc_mean_6,mfcc_var_6,mfcc_mean_7,mfcc_var_7,mfcc_mean_8,mfcc_var_8,mfcc_mean_9,mfcc_var_9,mfcc_mean_10,mfcc_var_10,mfcc_mean_11,mfcc_var_11,mfcc_mean_12,mfcc_var_12,mfcc_mean_13,mfcc_var_13,spectral_centroid_mean,spectral_centroid_var,spectral_rolloff_mean,spectral_rolloff_var,spectral_contrast_mean,spectral_contrast_var,chroma_mean,chroma_var,zcr_mean,zcr_var,rms_mean,rms_var,label
-614.5142211914062,13760.5322265625,139.50808715820312,1998.311279296875,14.922493934631348,1842.92822265625,19.01344108581543,168.38063049316406,-20.16603660583496,616.1286010742188,-5.629256248474121,232.66342163085938,28.15842056274414,208.1949005126953,8.719091415405273,152.0659637451172,15.006629943847656,45.8112907409668,10.73404598236084,38.530826568603516,-0.4245510995388031,92.93563842773438,3.1806161403656006,39.485130310058594,-5.254482746124268,168.8111114501953,1874.8083345557895,849477.6049801143,3490.9283747438526,4583734.1379036475,17.247699694631667,41.23176895338258,0.5050655603408813,0.09850768744945526,0.03188592184653916,0.0011801571172537378,0.0039365003,2.1536569e-05,1
-327.4478181936001,753.4910884685868,21.742373784410937,766.3874660466225,10.535487729766672,97.21621027219038,0.13203994367215985,97.51460610620596,-5.0879493648365415,181.27455926982617,-1.5454772014121974,74.2720105297775,5.630933477014881,30.868109155761235,7.769402278456015,44.52418806953686,7.207547942253157,37.12792352345102,4.437613834046247,23.557746087197785,0.950192305424723,26.04349359375699,-0.9364071885207125,38.09630416962752,-1.4776086789353216,39.38063913315409,9815.82208344095,2021581.8960857952,18166.25151981581,674130.1613958263,12.657161622255353,14.75542070947162,0.6203812447396034,0.09341190531532201,0.36892801246895696,0.019455601238173397,0.008476203,2.9475317e-05,1
-592.334716796875,15377.046875,138.98318481445312,2221.559326171875,12.908313751220703,1985.49560546875,23.229312896728516,164.81117248535156,-16.120330810546875,765.99560546875,-1.278965950012207,291.96734619140625,32.6779670715332,219.1976318359375,9.055169105529785,191.5323486328125,14.148767471313477,32.20636749267578,10.864845275878906,40.194679260253906,0.4665526747703552,89.20742797851562,5.186933517456055,36.418399810791016,-3.608142137527466,178.4197998046875,1882.5200491509552,882965.1982808227,3641.3610657649256,4648807.429577943,16.59155939006312,40.31706953891811,0.5381103754043579,0.09467541426420212,0.029977067786069653,0.0007393316055199276,0.0051942086,3.492554e-05,1
-625.8187255859375,16178.9306640625,137.8352813720703,1649.5548095703125,7.453670978546143,2124.875244140625,19.083131790161133,179.46937561035156,-20.287128448486328,1076.3128662109375,14.103672981262207,82.9103012084961,33.49404525756836,166.6038055419922,5.396574020385742,223.18063354492188,15.154232025146484,67.6617431640625,2.112051010131836,89.84896087646484,0.3823031783103943,86.87377166748047,1.5740852355957031,87.41524505615234,-3.0403366088867188,158.81488037109375,1894.882672641317,709551.1944678836,3708.7817747201493,4800054.500725997,20.914859366957288,147.36006070303122,0.5119208097457886,0.09608062356710434,0.03408737562189055,0.0015872139431592812,0.003567777,1.5551565e-05,1
-634.9330444335938,14139.5751953125,139.6903533935547,2713.4677734375,15.25574779510498,1744.9593505859375,25.806625366210938,146.15234375,-9.491142272949219,421.1005859375,-13.883195877075195,614.535888671875,26.91783332824707,196.96311950683594,12.533903121948242,103.78595733642578,9.581751823425293,65.97197723388672,16.072301864624023,58.32202911376953,2.9071662425994873,82.59622955322266,6.363790988922119,35.50838088989258,1.269010066986084,66.94893646240234,1640.5340108457117,564446.2293075145,3206.911730410448,3431161.82521447,21.34588245428292,217.7301085834494,0.5377086997032166,0.09258085489273071,0.028856369195688226,0.0015683882774987805,0.0034255488,1.482653e-05,1
-627.118896484375,15068.16015625,136.56094360351562,2278.758056640625,12.87946605682373,1875.3427734375,22.88910675048828,165.3348388671875,-16.412572860717773,761.5892333984375,-1.8825572729110718,289.7842712402344,31.781932830810547,222.05015563964844,8.3309965133667,192.38597106933594,13.773964881896973,35.67613983154297,10.940467834472656,43.57051086425781,-0.07821532338857651,80.85026550292969,4.243749141693115,40.49261474609375,-4.097832202911377,178.9259796142578,1902.866495584577,757541.4533404888,3711.135071711754,4595235.378676619,17.23154481212404,39.142288195829174,0.538485586643219,0.09801490604877472,0.03181115904850746,0.0013481037206176023,0.003577385,1.7603223e-05,1
-627.5913696289062,15066.322265625,136.06326293945312,2245.85009765625,12.406777381896973,1888.691650390625,23.441486358642578,160.03216552734375,-16.01360321044922,739.5440063476562,-1.156912922859192,263.97930908203125,32.725616455078125,210.3738555908203,8.915901184082031,195.71951293945312,14.444245338439941,28.240507125854492,11.593809127807617,44.161136627197266,0.8949419260025024,95.69893646240234,5.343547344207764,41.2110595703125,-3.7117462158203125,184.78880310058594,1895.0980187037762,806335.5243765009,3702.8071716754107,4821163.3487642,17.006471345444762,39.05070611773817,0.5319702625274658,0.09395870566368103,0.0322265625,0.0011757194560809727,0.0033440788,1.3412092e-05,1
-328.35091531039393,720.1590133980845,21.030721472975948,725.008816706737,10.500515933168506,100.45832718649267,0.7589056748012741,81.80842330347019,-3.688909503632996,160.41393958255,0.4480940560125103,69.1715862566256,6.694910338252064,34.06871392309207,7.880910452168111,38.72101722669088,7.006052020505947,30.291414196573946,4.782737341942773,19.554093629223186,1.2880324468702666,25.53191629167549,-0.0421567933554784,33.28308632115261,-0.18187119037645116,37.54260993586523,9868.640211027216,1811495.0945297617,18197.306436567163,594990.6981594181,12.684251868175622,13.58624839321803,0.6354397389845758,0.08635439924294185,0.375966845460199,0.017187350132846526,0.008011044,2.2297434e-05,1
-593.5919189453125,15148.5224609375,130.21253967285156,2389.775390625,13.740930557250977,1753.425537109375,22.42461395263672,169.5150604248047,-13.903109550476074,744.6351928710938,0.9525173902511597,280.3173828125,30.962718963623047,180.3487548828125,9.304797172546387,182.30140686035156,15.681390762329102,37.59877014160156,10.57486629486084,39.8944091796875,-0.17763112485408783,104.73125457763672,4.464056491851807,37.009376525878906,-4.579164981842041,131.7012481689453,1992.3643779488764,270491.27526828245,4085.8449451958954,3136712.880357652,16.5712647511693,39.30239238221259,0.5292773246765137,0.09197419136762619,0.028617491967247097,0.0004350659207354911,0.0049317963,3.7727288e-05,1
-628.0997314453125,15876.1123046875,128.38153076171875,1852.8302001953125,8.955893516540527,1888.28271484375,18.69143295288086,184.7809600830078,-17.142641067504883,1044.7696533203125,14.922192573547363,83.99388122558594,31.170969009399414,112.94026947021484,6.583092212677002,231.75074768066406,16.492267608642578,62.7962646484375,1.323315143585205,112.42731475830078,-1.3265990018844604,91.1236801147461,-0.03886016458272934,68.50305938720703,-4.615762233734131,122.76904296875,2017.1634483138928,270179.5911256658,4179.8696944962685,3433513.5904413257,20.84409071283877,146.5419973492685,0.5169616937637329,0.09330959618091583,0.03277233623548922,0.0006839761054467087,0.003348,1.7587863e-05,1
-635.578857421875,14146.166015625,131.961669921875,2975.846923828125,16.24017906188965,1495.52197265625,25.2607364654541,146.84130859375,-8.04361343383789,439.7286376953125,-11.260273933410645,614.842529296875,25.694780349731445,146.1084747314453,11.853327751159668,102.70416259765625,11.454093933105469,63.907958984375,17.144758224487305,43.60593032836914,3.200779914855957,105.5329360961914,6.633508205413818,36.687252044677734,0.6077937483787537,65.27483367919922,1683.2388134090054,182638.83524008808,3433.8852611940297,2374466.398649796,21.34269872539208,209.98280440801614,0.5344899296760559,0.08841293305158615,0.02580440894485904,0.00034964972804267,0.0032860204,1.5561429e-05,1
-627.3450317382812,14618.2236328125,125.86680603027344,2453.030029296875,13.431917190551758,1576.7767333984375,21.95661163330078,169.25035095214844,-13.954996109008789,732.2692260742188,1.119621753692627,270.0108947753906,30.885255813598633,178.60379028320312,9.382177352905273,186.9298553466797,15.571093559265137,45.124454498291016,10.327317237854004,44.517250061035156,-0.5448563098907471,98.29692077636719,4.295721054077148,39.02313232421875,-4.51328182220459,129.94256591796875,2035.2931013685036,326365.34796164656,4201.963546525187,3683025.9779762127,17.209805967406258,40.16513782848364,0.5234255790710449,0.09217418730258942,0.030263234608208955,0.00047130147288546156,0.0032744273,1.6537295e-05,1
-626.968017578125,14821.533203125,128.4786376953125,2486.120849609375,13.825305938720703,1591.2034912109375,21.890695571899414,142.40367126464844,-14.855904579162598,756.1083374023438,-0.016732096672058105,272.5257873535156,30.01952362060547,171.15164184570312,8.859732627868652,174.41098022460938,15.838118553161621,38.557044982910156,10.399090766906738,41.384735107421875,-1.1310299634933472,111.73367309570312,3.6728036403656006,36.4352912902832,-5.390994071960449,129.0972137451172,1980.2087156617445,215230.2381063763,4058.065729071624,2746659.083475225,17.069104578519962,39.56330115459109,0.5095817446708679,0.09161657094955444,0.028987689609945255,0.0004177856077884432,0.0034168153,1.7594026e-05,1
-329.5261221010343,711.9572690693021,19.76475167881061,717.9652532522078,10.43698182166493,103.59373105981547,0.7884141724342038,82.12121682248036,-3.8725928462536987,133.3606029827589,-0.21115500806272028,53.85916911841215,5.702835512441547,31.789486541322045,7.2884373224377255,33.58407297575866,6.518215259467452,31.706671431964494,3.971310068080895,22.4354101860045,0.761861720979456,24.497976192761975,-0.22445181743811032,29.93621100855685,-0.6542672123030717,34.489738430931126,9943.915757557505,1783957.789444477,18221.482188666047,580962.6003117943,12.57833976501257,14.472333915692733,0.6414788601268006,0.0816134363575759,0.3803727132566335,0.017305352001192754,0.007917201,2.449799e-05,1
-586.3037109375,14435.955078125,141.70704650878906,2166.7333984375,15.225250244140625,1750.541748046875,23.771909713745117,161.0959014892578,-9.785368919372559,851.6913452148438,5.9061737060546875,407.537353515625,35.51041030883789,146.17417907714844,12.645502090454102,232.96585083007812,19.053789138793945,40.62981033325195,14.208553314208984,38.83868408203125,1.8373498916625977,84.34162902832031,5.68890380859375,31.625774383544922,-1.773987889289856,146.700439453125,1434.8358789886413,1047980.5154984555,2384.4908154700415,5861881.263210054,17.13671488310187,38.67603370726038,0.550283670425415,0.08944979310035706,0.023790999483471076,0.000673885543476191,0.0064919526,2.9777773e-05,1
-610.7196044921875,14209.857421875,131.2529754638672,1790.9781494140625,14.457541465759277,1721.5201416015625,20.75619888305664,151.8387451171875,-10.717225074768066,1154.5035400390625,20.372455596923828,148.44981384277344,35.85033416748047,105.55278778076172,11.478405952453613,247.5727996826172,19.652870178222656,56.905208587646484,4.990264415740967,76.93893432617188,0.5716981291770935,81.36912536621094,2.352180004119873,75.44638061523438,-0.5229942798614502,117.10888671875,1455.0251668419423,953528.5482516459,2548.0363830061983,6123220.0045942925,21.392581405414067,142.1000721903389,0.5145703554153442,0.08890914916992188,0.027991025309917355,0.0016662648306967052,0.004641001,1.3686654e-05,1
-631.5734252929688,13572.865234375,145.03614807128906,2647.66259765625,17.464691162109375,1565.2015380859375,26.87041664123535,138.6825408935547,-4.1038818359375,476.4093017578125,-6.807510852813721,784.3822021484375,30.471529006958008,119.3311996459961,15.111309051513672,158.313720703125,14.377305030822754,96.19930267333984,21.29828643798828,50.78136444091797,6.287407398223877,86.77421569824219,7.641885757446289,30.3234920501709,2.200813055038452,61.64855194091797,1231.5299795616095,746005.3558625211,2084.663206998967,4368454.374278858,21.85175673688602,226.19813432816613,0.5456313490867615,0.08203896880149841,0.023351142820247934,0.0016960530541290163,0.004466576,1.3133498e-05,1
-618.6672973632812,13790.2578125,135.77833557128906,2191.86865234375,16.1109561920166,1608.93115234375,23.21660804748535,155.6932830810547,-10.409382820129395,846.4376220703125,5.337017059326172,394.8028869628906,34.91769027709961,144.41500854492188,12.906197547912598,218.2469940185547,18.831954956054688,40.198951721191406,13.876697540283203,39.98145294189453,1.4631201028823853,88.97840118408203,5.061769962310791,36.87374496459961,-2.360891342163086,140.9753875732422,1454.7844138048106,893022.3570148495,2449.7222900390625,5269090.949362142,17.68638117041939,39.417077230619256,0.5375889539718628,0.09212999790906906,0.025704520089285716,0.0014312835980434808,0.0044484055,1.4868825e-05,1
-625.7244873046875,14485.615234375,144.71409606933594,2113.324951171875,13.099984169006348,1737.40771484375,24.074514389038086,160.57611083984375,-11.28299617767334,863.7457885742188,4.984588146209717,401.9359130859375,36.23353576660156,145.81423950195312,12.158419609069824,253.0999755859375,19.222915649414062,45.71055221557617,14.279417991638184,41.50459289550781,1.3370610475540161,88.01630401611328,5.53662633895874,35.067779541015625,-2.4010777473449707,161.960205078125,1469.7552323078075,1029671.6997577858,2533.166015625,6117381.259286707,17.315578977535964,38.51632893388549,0.5474507212638855,0.0888896957039833,0.02662020596590909,0.0012281154798082085,0.0043488694,1.22871015e-05,1
-325.8671613988006,705.9872149662448,24.476540262576666,703.5510379463178,13.994343104309772,86.41025994255071,4.188633664573652,87.00723508281139,-0.18320096265437452,171.28579838279487,3.3982813001434575,70.2770719006829,9.46798074082611,28.73201070538711,10.571647214727347,35.20346846444924,9.813943437753364,27.29506303812225,7.1744471469018425,18.34405703988135,4.211054706513485,29.66589897410708,2.4584000816079223,35.853193387228785,2.0213276286137685,35.91401757024727,9673.687424202046,1696177.9428737157,18141.599060563018,628703.4605491715,13.06806077328824,14.913681255778002,0.6369304591484728,0.07955021703150562,0.32233180526859506,0.012515601988055652,0.0086788265,2.1405407e-05,1
-599.4765625,15234.978515625,132.40443420410156,2326.392822265625,11.770255088806152,1829.731689453125,22.701396942138672,184.9091033935547,-13.86546802520752,776.9595336914062,1.7713327407836914,306.2922668457031,32.59890365600586,193.76707458496094,8.917266845703125,207.92478942871094,14.990432739257812,44.21520233154297,10.492902755737305,41.80855941772461,0.06394144892692566,97.35423278808594,5.779269218444824,38.981292724609375,-2.5824344158172607,184.08587646484375,1999.3713186973082,983724.0208027605,4019.5193268531975,5066412.142428468,16.697259824394948,40.18849026055919,0.5385333895683289,0.09095960110425949,0.030238560267857144,0.0008148940807844034,0.004878032,3.737804e-05,1
-624.2083129882812,15223.919921875,121.8392333984375,2032.5855712890625,10.343415260314941,1695.947021484375,18.23930549621582,164.79183959960938,-15.962738037109375,1017.856201171875,15.743800163269043,95.06369018554688,31.25113868713379,117.93573760986328,6.161356449127197,229.21376037597656,15.215030670166016,67.3121109008789,1.7822026014328003,88.444580078125,-0.3934253752231598,101.758056640625,1.453606128692627,88.39071655273438,-3.184377670288086,122.6883544921875,2041.5351243180967,855259.5207279308,4167.7121184593025,5215759.255619163,21.073695901433492,145.77594797013623,0.4986012578010559,0.09053274989128113,0.036110101744186045,0.0019824634349522078,0.0033147025,1.7569131e-05,1
-642.5772705078125,14231.0498046875,133.103515625,2878.8681640625,13.739521026611328,1583.323974609375,25.35695457458496,176.69618225097656,-8.190738677978516,444.22125244140625,-10.780926704406738,650.8255004882812,27.879009246826172,175.74363708496094,11.94017219543457,127.49711608886719,10.342432975769043,72.69999694824219,16.703380584716797,75.1199722290039,2.441049814224243,76.65779113769531,6.370031833648682,40.10087966918945,2.2652814388275146,76.48882293701172,1728.6029589365482,711318.222861522,3487.9139035247094,3993093.3239696603,21.253132334463785,217.33191661173606,0.5288407802581787,0.08692681789398193,0.030752796667358803,0.001990785154790705,0.0032635604,1.5875701e-05,1
-627.3453979492188,14167.7666015625,122.075439453125,2457.718505859375,13.741392135620117,1567.69677734375,22.24285316467285,156.8733673095703,-13.678540229797363,761.1588134765625,1.193148136138916,279.484619140625,30.932445526123047,188.0273895263672,8.958060264587402,193.9929962158203,14.73603630065918,43.21307373046875,10.601114273071289,40.49163818359375,-0.24856020510196686,106.19786834716797,4.8210129737854,48.960845947265625,-2.8043904304504395,170.8019256591797,2017.2714893550553,881207.4824330297,4084.645853769619,4922855.997398354,17.360050346535818,41.20309144660804,0.5221558213233948,0.09519440680742264,0.03245282137518685,0.0017197536077789204,0.0033711675,1.7526057e-05,1
-628.2128295898438,14583.16015625,125.38255310058594,2560.379638671875,13.73773193359375,1536.21923828125,22.317501068115234,171.41580200195312,-13.983861923217773,734.0631103515625,0.7851170301437378,304.7087707519531,31.189321517944336,183.89193725585938,8.962153434753418,204.4724578857422,14.674839973449707,40.486270904541016,10.964666366577148,38.93427276611328,0.24185782670974731,104.1294937133789,5.20814323425293,41.451576232910156,-2.7259767055511475,181.9191131591797,1990.3334188070119,971342.7257753476,4001.953659614507,5222487.277731993,17.09424994484629,40.42286655818453,0.5259353518486023,0.09507371485233307,0.03197351163321168,0.0013877409294218255,0.0034419033,1.8642208e-05,1
-330.076013126522,666.4500393980954,19.086233574236818,665.6352778611708,10.176367894341038,107.98091239723811,1.412630627780162,86.37741989411941,-2.6148978353423122,141.3898509386749,0.6940846086787772,57.85245646496288,6.259432708819173,32.20675914981446,7.1262813537267515,36.324132688849865,6.437553118576739,29.27403393962554,4.224765003362435,20.200991756371863,1.0828331708927157,24.078743363190764,0.23792354448819997,31.328880891096006,-0.20126059639400318,36.7803883536475,9978.200830112186,1715647.2411213475,18247.458098655523,640135.3274586395,12.615504712844835,13.532647630020572,0.6505658112882073,0.07769582815655547,0.3839845372196844,0.015713768749907785,0.0077974503,2.5447847e-05,1
-590.61279296875,14376.185546875,137.93312072753906,2054.055908203125,12.277726173400879,1875.74169921875,19.938505172729492,230.28135681152344,-16.200782775878906,708.9603881835938,-0.6978553533554077,273.38592529296875,30.848691940307617,177.41415405273438,9.192638397216797,206.90966796875,16.119844436645508,40.53754806518555,11.677714347839355,43.374507904052734,0.10328228771686554,82.79451751708984,4.912314414978027,39.34168243408203,-2.725482225418091,165.6757049560547,1909.8514093028004,202171.62123258386,3749.669863572761,2698947.7236654903,16.31622390024864,37.41924874901196,0.5391818881034851,0.09471099078655243,0.030574665733830844,0.0006108167386816851,0.0046809157,3.2351185e-05,1
-617.9469604492188,14718.9853515625,129.66233825683594,1759.7081298828125,8.608983993530273,1769.25927734375,15.188996315002441,233.8880615234375,-19.055017471313477,896.4609375,13.06425952911377,80.0409164428711,31.043283462524414,103.0147933959961,7.465569496154785,232.33279418945312,16.268600463867188,72.71829986572266,1.7545398473739624,84.8126449584961,-1.1072285175323486,86.7447738647461,1.2743066549301147,81.25182342529297,-2.295767068862915,128.6013641357422,1988.8490843106479,248669.27290602386,4009.353865438433,3428137.0434991554,20.761807659145425,146.6934525203543,0.4820292890071869,0.09294141829013824,0.03524127409825871,0.0006796846011851005,0.0032132014,1.5747257e-05,1
-636.7725219726562,13495.8564453125,143.62367248535156,2487.849609375,14.342321395874023,1685.2406005859375,24.305883407592773,213.39999389648438,-9.854371070861816,404.4153137207031,-13.7708158493042,579.588623046875,25.85091209411621,177.1179962158203,11.574625015258789,124.98138427734375,11.467985153198242,68.39329528808594,18.717811584472656,61.747371673583984,4.0265374183654785,75.20743560791016,6.734803676605225,36.38774108886719,1.409222960472107,68.9535140991211,1590.0856759804876,145875.17842773203,3079.3908873600744,2151921.92699044,21.28317240873007,227.6556824023898,0.5526525378227234,0.09482163935899734,0.026759108105306798,0.0004628133677940308,0.0032770871,1.4522924e-05,1
-622.074462890625,13714.390625,130.9645233154297,2163.7646484375,12.868685722351074,1664.583984375,19.51616668701172,199.60858154296875,-15.936203956604004,679.7437744140625,-0.410069078207016,258.5867919921875,31.119245529174805,174.04110717773438,10.104944229125977,200.85311889648438,16.112548828125,39.96430206298828,11.597870826721191,40.94371032714844,-0.5429688096046448,88.40130615234375,3.8972342014312744,47.91162109375,-3.1919305324554443,159.974365234375,1939.002295608877,190848.69532634073,3839.72364738806,2571599.4523119996,16.989257503795486,39.501036607807855,0.5181605815887451,0.09387271106243134,0.03148029384328358,0.0005762644530033105,0.0032197197,1.6182625e-05,1
-624.6342163085938,14016.8310546875,135.41094970703125,2129.71533203125,12.30453109741211,1726.4547119140625,20.043071746826172,233.80404663085938,-16.39449119567871,678.732177734375,-1.0803171396255493,255.04046630859375,30.399078369140625,180.8445587158203,8.747506141662598,215.2738800048828,15.761099815368652,48.01921844482422,11.631823539733887,46.66218948364258,-0.031091492623090744,84.45942687988281,4.5053606033325195,40.842220306396484,-3.324019432067871,161.2045440673828,1945.1564707561313,239985.90429465094,3860.7189741290986,3040035.015294322,16.78239914942113,38.956335620501996,0.5232067108154297,0.09383434802293777,0.03194195412112932,0.00045472610585364846,0.0032299827,1.543612e-05,1
-328.91180500748504,691.4622449190525,19.907199001192996,691.6533781124626,9.940944885496265,105.03000690177372,0.32177230180934174,86.13141217252574,-3.978673060606058,143.42478083025648,-0.042048234120646955,57.38676813617131,5.9089997175233115,27.822806224153684,7.193582052853009,33.22157071223466,6.730603387876792,31.447225198880826,4.752796335824912,20.38757934448121,1.6248393394545286,23.276565007046216,0.11908975352901495,29.158888167677734,-0.394051683415865,34.07379174650442,9964.890579788529,1731293.3369124336,18233.87360074627,616220.4580578938,12.51073228660515,13.050277018193384,0.640933353249113,0.08066204193532597,0.3875163570169983,0.01626474624182919,0.007676528,2.048116e-05,1
